Time,AFeedStream1,DFeedStream2,EFeedStream3,TotalFeedStream4,RecycleFlowStream8,ReactorFeedRateStream6,ReactorPressurekPagauge,ReactorLevel,ReactorTemperatureDegC,PurgeRateStream9,ProductSepTempDegC,ProductSepLevel,ProdSepPressurekPagauge,ProdSepUnderflowStream10,StripperLevel,StripperPressurekPagauge,StripperUnderflowStream11,StripperTemperatureDegC,StripperSteamFlowkgperhr,CompressorWorkkW,ReactorCoolingWaterOutletTempDegC,SeparatorCoolingWaterOutletTempDegC,ComponentA6,ComponentB6,ComponentC6,ComponentD6,ComponentE6,ComponentF6,ComponentA9,ComponentB9,ComponentC9,ComponentD9,ComponentE9,ComponentF9,ComponentG9,ComponentH9,ComponentD11,ComponentE11,ComponentF11,ComponentG11,ComponentH11,DFeedFlowStream2,EFeedFlowStream3,AFeedFlowStream1,TotalFeedFlowStream4,CompressorRecycleValve,PurgeValveStream9,SeparatorPotLiquidFlowStream10,StripperLiquidProductFlowStream11,StripperSteamValve,ReactorCoolingWaterFlow,CondenserCoolingWaterFlow,Quality,Predicted_Quality,Anomaly_score%,top_feature_1,top_feature_2,top_feature_3,top_feature_4,top_feature_5,top_feature_6,top_feature_7
01-07-2004 18:53,0.26933,3670.5,4492.2,9.3126,26.9,42.488,2698.2,75.697,120.39,0.33961,79.886,50.594,2625.8,24.584,51.515,3097.3,22.544,65.542,223.42,340.61,94.697,76.906,31.473,8.8104,26.265,7.0235,18.833,1.6575,32.812,13.568,24.048,1.3514,18.659,2.2545,4.7951,2.2665,0.027524,0.84675,0.10473,53.495,43.383,62.627,53.666,26.214,61.956,21.74,39.727,39.847,50.04,45.773,40.54,19.095,0,0,2.9771445196864486,ComponentA6,ComponentB9,StripperLevel,StripperLiquidProductFlowStream11,SeparatorCoolingWaterOutletTempDegC, , 
01-02-2004 00:58,0.28813,3650.7,4487.1,9.3802,26.986,41.706,2700.3,75.38,120.42,0.34745,80.274,49.909,2629.0,25.083,48.579,3097.5,23.836,66.291,241.35,340.61,94.678,77.351,31.643,8.8631,25.786,6.975,19.2,1.6564,32.562,13.997,23.845,1.4016,18.773,2.2664,4.9327,2.2434,0.013213,0.82316,0.098358,53.025,44.487,62.505,54.553,28.832,61.25,22.33,41.642,37.833,43.245,51.2,41.071,16.017,1,1,3.353405900210833,ReactorFeedRateStream6,ComponentC6,ComponentA6,ComponentB9,StripperUnderflowStream11,CondenserCoolingWaterFlow,ComponentD9
01-06-2004 13:41,0.73355,3693.1,4459.9,8.8154,27.001,42.472,2712.6,75.944,120.44,0.32403,80.297,50.111,2641.2,24.098,49.485,3109.7,22.558,67.485,259.89,341.08,94.442,77.765,31.717,9.0693,25.794,6.9452,18.467,1.7113,32.816,13.709,24.39,1.253,18.506,2.3619,4.802,2.2829,0.018401,0.84219,0.093826,53.534,44.091,64.071,52.952,72.187,57.29,22.34,38.257,38.425,45.342,56.441,42.002,18.915,0,0,13.223093561721301,AFeedFlowStream1,AFeedStream1,TotalFeedStream4,StripperTemperatureDegC,ComponentF9,TotalFeedFlowStream4,StripperSteamValve
01-06-2004 12:14,0.73905,3674.3,4577.5,8.7828,27.088,43.141,2711.9,74.515,120.39,0.29182,80.107,49.516,2640.2,25.761,50.431,3108.7,22.776,67.32,257.43,340.76,94.466,77.272,32.17,8.9501,26.463,6.8524,19.067,1.6666,32.923,13.788,24.21,0.95575,18.321,2.305,4.8007,2.2665,0.019918,0.83328,0.11593,53.348,42.841,62.823,53.923,72.669,57.436,22.462,34.584,36.675,47.531,55.301,40.784,18.491,0,0,13.344397234617295,AFeedStream1,AFeedFlowStream1,TotalFeedStream4,ReactorFeedRateStream6,PurgeRateStream9,PurgeValveStream9,StripperTemperatureDegC
01-10-2004 18:06,0.19326,3674.1,4569.3,9.2133,26.706,42.232,2700.8,75.311,120.38,0.33173,80.025,50.83,2628.8,24.916,48.625,3098.2,21.791,65.54,221.63,340.25,94.906,77.337,32.307,8.9758,26.406,6.861,18.833,1.6821,33.219,13.968,24.544,1.2072,18.934,2.2706,4.8332,2.2699,-0.0026595,0.82732,0.11158,53.473,44.008,63.044,53.724,18.856,61.442,21.688,39.013,40.543,43.353,45.354,40.61,20.844,0,0,2.849566072590333,ReactorCoolingWaterOutletTempDegC,ComponentD11,StripperUnderflowStream11,CondenserCoolingWaterFlow,AFeedFlowStream1,AFeedStream1,EFeedStream3
1/14/2004 12:31,0.1047,3683.7,4591.1,9.1359,27.002,42.123,2802.2,77.6,120.37,0.2393,77.386,47.23,2733.8,24.399,50.769,3182.2,22.712,64.497,251.44,351.56,94.689,76.26,33.312,8.567,27.123,7.0582,18.194,1.5971,34.496,13.246,25.647,1.4545,17.539,2.1155,4.225,1.9602,0.014561,0.80199,0.097825,53.687,42.7,62.144,55.008,10.202,60.633,27.353,27.52,29.949,48.314,49.635,40.89,19.05,0,0,10.952229967051789,ReactorPressurekPagauge,StripperPressurekPagauge,ProdSepPressurekPagauge,ProductSepTempDegC,ComponentG9,CompressorRecycleValve,PurgeValveStream9
01-02-2004 21:33,0.24497,3641.7,4443.8,9.2416,26.851,42.209,2691.9,75.317,120.42,0.34655,80.011,52.076,2619.7,25.382,51.333,3089.8,22.436,65.205,217.52,339.42,94.866,76.989,32.501,8.94,26.183,6.9623,18.918,1.6568,32.945,13.81,23.677,1.3952,18.699,2.2476,4.9382,2.2784,0.032454,0.85906,0.10375,53.875,43.473,62.738,53.47,23.87,60.656,21.604,41.181,44.21,49.62,44.263,41.272,19.412,1,1,2.7240597432568734,SeparatorPotLiquidFlowStream10,ProductSepLevel,ReactorCoolingWaterOutletTempDegC,StripperPressurekPagauge,ProdSepPressurekPagauge,ReactorPressurekPagauge,EFeedStream3
1/16/2004 15:08,0.27026,3647.2,4518.3,9.4862,26.63,42.432,2697.9,75.498,120.38,0.34336,80.505,49.862,2626.7,25.723,50.514,3093.5,23.759,66.202,226.97,343.38,94.354,77.569,32.443,8.9181,25.762,7.0084,18.99,1.6874,33.399,13.681,23.261,1.3039,18.541,2.3054,4.8685,2.3035,0.025973,0.81249,0.091195,54.043,44.631,62.291,54.016,26.561,60.941,22.365,41.3,37.694,47.724,51.282,40.26,16.051,0,0,2.6879956789116326,ComponentC6,ComponentC9,ReactorCoolingWaterOutletTempDegC,ComponentH11,ProductSepTempDegC,TotalFeedStream4,ComponentF9
01-04-2004 08:51,0.25746,3705.6,4479.1,9.2693,27.36,41.911,2699.0,76.111,120.42,0.32005,79.974,50.202,2627.1,27.493,50.092,3100.3,22.352,64.614,201.98,338.36,94.767,76.758,32.183,8.7235,26.292,6.9089,18.815,1.6416,32.363,13.832,24.385,1.1376,18.6,2.2457,4.8977,2.272,0.020969,0.88437,0.10878,53.294,43.775,63.137,53.628,25.271,61.062,21.601,38.022,38.694,46.747,40.297,41.424,19.642,1,1,3.2296609357027117,StripperSteamFlowkgperhr,StripperSteamValve,StripperTemperatureDegC,ComponentE11,ProdSepUnderflowStream10,RecycleFlowStream8,ReactorLevel
01-09-2004 08:35,0.28047,3676.3,4526.2,9.3754,27.087,42.42,2695.4,75.252,120.4,0.3588,80.43,50.338,2625.1,26.325,51.353,3093.3,22.389,66.026,235.94,340.46,94.662,77.667,32.621,8.9399,26.256,6.9883,18.813,1.6728,33.139,13.924,23.698,1.3285,19.167,2.2449,4.8299,2.3768,0.011595,0.85787,0.11021,54.026,44.175,62.913,54.2,27.875,62.606,22.032,42.727,39.096,49.666,49.371,41.916,19.428,0,0,2.4579924429876976,PurgeValveStream9,PurgeRateStream9,ComponentE9,ReactorCoolingWaterFlow,ComponentA6,ComponentH9,SeparatorCoolingWaterOutletTempDegC
01-04-2004 12:02,0.24458,3742.9,4530.7,9.2906,26.814,42.748,2700.8,75.543,120.41,0.34202,80.134,50.43,2629.1,25.624,51.156,3098.6,23.662,65.883,237.15,340.32,94.505,77.199,32.032,8.98,26.05,6.9322,18.52,1.6799,32.771,13.819,23.651,1.3169,18.458,2.257,4.8689,2.3181,0.027895,0.82125,0.084328,53.318,43.561,63.802,54.285,24.02,61.068,21.982,40.408,39.365,49.209,48.917,42.141,16.43,1,1,2.883513922408807,DFeedStream2,ReactorCoolingWaterFlow,ReactorFeedRateStream6, , , , 
01-06-2004 11:22,0.79357,3674.1,4466.3,8.8201,26.886,42.172,2696.7,75.745,120.4,0.31251,80.564,50.397,2627.1,24.856,50.659,3092.4,22.336,68.176,273.46,342.0,94.578,77.612,32.585,8.9054,25.303,7.1601,18.865,1.677,32.985,13.755,23.648,1.2654,19.164,2.3129,4.8447,2.3377,0.029656,0.83807,0.11981,54.012,43.862,62.04,54.001,77.872,58.457,22.362,37.265,39.267,48.06,60.958,41.302,19.431,0,0,14.719867210936593,AFeedStream1,AFeedFlowStream1,TotalFeedStream4,StripperTemperatureDegC,StripperSteamValve,StripperSteamFlowkgperhr,ComponentC6
01-02-2004 17:25,0.26096,3683.7,4443.3,9.4886,27.035,42.771,2706.7,74.81,120.43,0.31813,80.277,49.128,2635.5,25.438,49.221,3104.7,23.478,66.066,240.02,341.98,94.457,77.353,32.101,8.8703,26.509,6.9849,18.901,1.6559,32.553,13.915,23.739,1.2672,18.574,2.2918,4.7973,2.3277,0.0099165,0.84835,0.088805,53.824,44.443,63.236,53.361,25.958,60.238,22.261,38.447,35.533,44.732,49.915,42.464,16.831,1,0,3.0401529389767066,ReactorCoolingWaterFlow,ReactorFeedRateStream6,EFeedStream3,TotalFeedStream4,ReactorTemperatureDegC,PurgeRateStream9, 
1/17/2004 2:06,0.29261,3644.7,4450.6,9.3739,27.091,42.429,2695.1,74.834,120.71,0.33597,80.621,51.028,2623.4,24.206,50.454,3094.4,22.622,65.985,228.05,339.9,81.254,77.795,32.365,8.8796,26.039,7.0333,19.055,1.627,32.656,13.819,23.678,1.3353,18.707,2.2886,4.8994,2.4712,0.0067244,0.85711,0.090689,53.014,44.237,63.346,53.351,28.994,60.34,21.717,39.924,41.125,47.585,47.85,54.308,18.818,0,0,77.49669760030211,ReactorCoolingWaterOutletTempDegC,ReactorCoolingWaterFlow,ReactorTemperatureDegC,ComponentH9,ProductSepTempDegC,SeparatorCoolingWaterOutletTempDegC,EFeedStream3
01-03-2004 07:28,0.20686,3664.0,4470.5,9.3368,26.99,42.145,2710.4,75.365,120.38,0.34302,80.143,51.522,2639.8,25.639,49.721,3105.1,23.106,66.157,243.43,342.69,94.57,77.4,32.201,8.7989,26.238,6.7292,18.271,1.6482,33.126,13.761,24.443,1.2433,18.193,2.2416,4.7423,2.2222,0.015614,0.81224,0.089571,55.075,43.597,63.207,53.942,20.474,62.637,22.939,40.746,42.58,45.887,50.242,41.159,17.667,1,1,3.199505951375104,ComponentG11,ComponentE6,SeparatorPotLiquidFlowStream10,ProductSepLevel,ComponentG9,ComponentH9,ComponentD6
1/14/2004 4:02,0.24608,3617.9,4570.2,9.4893,26.827,42.282,2695.7,73.949,120.43,0.35322,80.043,50.564,2624.3,23.686,48.652,3090.0,23.855,65.127,204.4,342.6,94.795,77.889,32.093,8.9682,27.156,6.9931,18.109,1.6371,33.171,13.945,24.65,1.3975,17.783,2.2444,4.9651,2.4165,0.037391,0.79313,0.093573,53.44,44.352,62.416,54.63,24.067,60.927,22.577,41.565,39.759,43.413,41.265,41.863,15.858,0,0,3.0995523894774726,StripperSteamFlowkgperhr,ComponentC6,StripperSteamValve,SeparatorCoolingWaterOutletTempDegC,ComponentE9,ComponentE6,ComponentE11
01-03-2004 10:39,0.22413,3695.9,4461.1,9.3857,27.406,42.509,2707.3,74.116,120.43,0.33365,80.041,49.813,2636.2,25.604,51.023,3105.4,22.893,65.749,234.42,341.47,94.464,77.483,31.898,8.9971,25.759,6.9715,18.717,1.6779,33.057,13.906,24.029,1.2667,18.454,2.2635,4.9072,2.2581,0.029665,0.84146,0.095579,54.892,43.745,63.187,54.136,22.393,60.616,22.456,39.822,37.548,48.903,48.449,41.337,18.252,1,1,2.9497926947962707,RecycleFlowStream8,ComponentG11,ComponentC6,ReactorLevel,ReactorTemperatureDegC, , 
01-01-2004 13:49,0.27391,3675.7,4494.9,9.1733,26.767,42.2,2696.1,75.486,120.4,0.33459,80.215,52.035,2624.0,25.998,49.769,3096.4,23.8,65.146,211.65,337.18,94.69,77.047,31.482,9.0199,26.275,6.8402,18.826,1.6586,32.47,13.885,23.471,1.2762,18.908,2.2983,4.7938,2.2369,0.026168,0.85314,0.10094,53.796,42.954,63.523,54.227,26.631,61.136,21.117,41.162,44.088,45.999,42.942,40.371,16.208,1,1,2.983251728529253,ComponentA6,CompressorWorkkW,ProductSepLevel,SeparatorPotLiquidFlowStream10,TotalFeedStream4,CompressorRecycleValve,StripperSteamFlowkgperhr
01-03-2004 18:28,0.27776,3678.6,4531.3,9.3204,27.145,42.435,2712.4,75.711,120.4,0.3358,79.825,51.311,2641.5,24.01,50.345,3109.9,23.395,66.1,242.98,341.49,94.639,76.905,31.875,8.9133,26.819,7.0979,18.804,1.6837,32.522,13.793,24.775,1.1997,18.529,2.2496,4.861,2.2506,0.0068496,0.81712,0.098592,53.671,43.86,62.912,53.638,27.968,59.946,22.409,40.324,41.958,47.332,50.553,41.008,17.163,1,1,2.6464595532412725,ComponentC9,ComponentD6,SeparatorCoolingWaterOutletTempDegC, , , , 
01-11-2004 19:54,0.25013,3663.2,4478.8,9.4121,27.014,42.688,2716.1,74.111,120.42,0.34107,80.416,50.33,2645.4,25.07,49.697,3111.8,22.416,65.922,232.46,343.08,94.49,77.547,31.723,8.9429,27.021,6.8591,18.394,1.635,32.802,13.611,24.312,1.0982,18.099,2.2947,4.7306,2.2294,0.00089968,0.82135,0.099737,53.803,44.582,62.537,53.35,24.69,61.929,22.876,39.954,39.071,45.833,48.431,41.367,19.281,0,0,2.6873714775870097,ComponentC6,ComponentB9,ComponentD11,ComponentG9,ReactorLevel,ComponentD9,ReactorFeedRateStream6
1/18/2004 0:00,0.25171,3672.4,4466.3,9.5122,27.057,42.473,2705.6,74.75,120.41,0.33642,80.185,50.671,2634.6,24.592,50.614,3102.5,24.119,65.764,231.94,341.27,94.66,77.137,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,62.908,54.494,24.527,59.71,22.357,40.149,40.074,47.955,47.3,42.1,15.345,0,0,2.529084154477383,StripperUnderflowStream11,CondenserCoolingWaterFlow,TotalFeedStream4,ReactorCoolingWaterFlow, , , 
01-04-2004 05:33,0.19031,3694.8,4584.8,9.508,27.079,42.376,2715.7,74.551,120.42,0.33978,80.2,48.954,2645.1,24.673,50.126,3111.7,22.483,66.257,241.85,343.39,94.33,77.331,32.454,9.004,26.235,6.8672,18.426,1.6944,33.316,13.768,23.654,1.2626,18.057,2.2913,4.8441,2.2934,0.0026093,0.78596,0.088854,53.204,44.205,64.355,54.718,18.901,61.743,22.84,39.814,35.023,46.825,50.307,42.307,19.086,1,1,3.10597565541425,ComponentE11,DFeedFlowStream2,ReactorCoolingWaterFlow,ReactorCoolingWaterOutletTempDegC,AFeedStream1,EFeedStream3,AFeedFlowStream1
01-10-2004 23:53,0.82245,3606.3,4336.7,8.3136,27.1,42.009,2686.5,76.042,120.4,0.3449,80.334,48.433,2609.4,26.78,49.53,3109.4,21.469,65.019,229.52,314.37,95.591,76.151,29.243,9.2068,26.127,7.0954,20.853,1.8479,29.17,14.468,24.18,1.5323,21.055,2.4319,4.6314,2.1816,0.020799,1.2184,0.1625,54.652,42.821,62.126,52.818,80.302,54.36,16.181,43.688,33.488,45.446,48.131,38.739,22.899,0,0,16.67210730656314,ComponentE11,AFeedStream1,AFeedFlowStream1,CompressorWorkkW,TotalFeedStream4,ComponentA9,CompressorRecycleValve
1/15/2004 12:30,0.24305,3677.3,4543.1,9.3966,26.784,42.067,2706.4,75.002,120.4,0.34029,79.862,51.021,2635.0,24.801,50.474,3104.3,22.365,65.73,230.59,341.32,94.664,76.948,32.049,8.873,26.805,7.004,18.66,1.6211,33.174,13.764,24.262,1.1256,18.449,2.2561,4.8386,2.3391,0.0081136,0.83836,0.096461,54.063,44.237,63.882,55.663,24.452,59.416,22.221,40.258,41.106,47.631,47.596,41.221,19.597,0,0,3.783547856902561,EFeedFlowStream3,TotalFeedFlowStream4,DFeedFlowStream2, , , , 
01-04-2004 02:50,0.23786,3660.9,4446.2,9.2618,26.806,42.341,2704.3,75.329,120.4,0.33198,80.586,49.62,2633.0,24.791,49.975,3100.9,24.17,66.252,241.63,340.12,94.624,77.86,32.5,8.8017,26.303,6.7138,18.926,1.6696,32.52,13.806,24.007,1.1778,18.68,2.281,4.871,2.3272,0.0097196,0.84587,0.093113,53.446,44.398,63.364,53.845,23.658,61.675,22.245,39.288,36.982,46.477,50.83,40.9,15.194,1,1,2.756814181414355,SeparatorCoolingWaterOutletTempDegC,CondenserCoolingWaterFlow,StripperUnderflowStream11,ProductSepTempDegC,EFeedStream3,ComponentD6, 
01-07-2004 00:25,0.30416,3671.9,4609.7,9.5371,26.948,42.75,2681.6,75.181,120.4,0.67621,82.002,51.746,2608.9,24.729,50.079,3085.3,22.865,63.691,143.45,338.25,94.61,79.111,32.004,9.022,26.392,7.1547,19.044,1.0134,32.517,13.928,23.85,1.339,19.082,1.4047,5.1608,2.5027,0.027347,0.83183,0.057627,54.448,44.005,62.839,55.932,29.424,63.969,20.564,81.715,43.238,46.717,28.097,41.329,17.047,0,0,26.155214264161614,ComponentF9,PurgeValveStream9,PurgeRateStream9,ComponentF6,StripperSteamFlowkgperhr,ProductSepTempDegC,SeparatorCoolingWaterOutletTempDegC
01-08-2004 13:08,0.16822,3657.2,4534.1,9.4502,26.996,42.407,2706.1,74.79,120.41,0.34373,80.249,49.078,2635.0,26.293,50.233,3100.8,21.911,66.222,244.06,343.41,94.404,77.682,32.723,9.0411,26.544,6.5795,18.655,1.7013,33.514,13.943,24.121,1.2236,18.113,2.2758,4.8729,2.2342,0.022667,0.84782,0.10559,53.397,43.771,63.595,54.516,16.52,60.767,22.765,40.035,35.386,47.074,51.393,45.255,20.526,0,0,7.0617395268060505,ReactorCoolingWaterFlow,ComponentD6,AFeedFlowStream1,AFeedStream1,ComponentA6,ComponentF6,StripperUnderflowStream11
1/17/2004 7:38,0.21511,3666.5,4495.3,9.2563,26.845,42.189,2705.2,75.075,120.42,0.3506,80.093,50.836,2633.8,24.117,50.369,3104.4,22.963,65.549,224.27,340.71,93.292,77.077,31.966,8.8393,25.898,7.0945,18.506,1.6312,33.082,13.721,23.785,1.1652,18.659,2.292,4.7699,2.3096,0.021056,0.86236,0.08926,53.189,43.383,63.718,54.561,21.355,62.345,21.994,41.159,40.559,47.388,46.27,41.742,18.124,0,0,8.57456813048492,ReactorCoolingWaterOutletTempDegC,ComponentD6,ComponentC6, , , , 
01-10-2004 19:11,0.40636,3636.4,4514.5,9.2365,26.705,42.718,2747.6,75.147,120.39,0.29406,78.611,49.203,2677.1,24.947,50.058,3141.4,22.353,65.061,234.55,344.34,94.508,76.873,31.591,8.8263,27.629,6.8034,18.122,1.6293,31.794,13.525,26.561,1.1499,18.231,2.1904,4.6042,2.2254,0.020851,0.85701,0.095683,53.324,43.727,62.451,54.899,40.219,60.523,23.867,33.719,35.755,46.669,47.256,41.213,19.718,0,0,6.331264189800297,ComponentC9,ProductSepTempDegC,StripperPressurekPagauge,ReactorPressurekPagauge,ProdSepPressurekPagauge,AFeedFlowStream1,AFeedStream1
01-06-2004 16:01,0.25234,3642.2,4568.7,9.4145,26.999,42.586,2705.2,75.126,120.38,0.33801,80.104,49.508,2634.1,23.399,49.353,3102.3,23.817,65.729,229.67,341.76,94.558,77.13,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,63.429,53.269,24.465,60.466,22.413,39.956,36.651,45.038,47.502,40.553,16.063,0,0,2.390885666719491,ProdSepUnderflowStream10,EFeedStream3,EFeedFlowStream3,StripperUnderflowStream11,CondenserCoolingWaterFlow, , 
01-08-2004 16:11,0.30423,3655.4,4436.6,9.295,26.834,42.322,2706.4,76.114,120.42,0.3196,80.329,48.704,2635.8,25.197,50.876,3103.1,23.897,65.669,230.65,340.82,94.541,77.776,32.087,8.9995,26.182,6.8575,18.495,1.657,32.385,14.012,23.996,1.3397,18.399,2.3083,4.8385,2.3615,0.014247,0.84294,0.095025,53.633,44.748,63.383,54.404,29.92,61.322,22.312,38.553,34.287,48.562,47.152,42.299,15.85,0,0,2.814134308462161,ReactorCoolingWaterFlow,ReactorLevel,ComponentH11,SeparatorCoolingWaterOutletTempDegC,EFeedStream3,ComponentB9,AFeedStream1
1/16/2004 8:10,0.27109,3653.1,4516.9,9.1249,26.894,42.218,2694.3,75.555,120.39,0.32035,80.138,51.35,2623.5,24.303,49.975,3093.3,22.226,67.186,262.77,339.07,94.753,77.252,32.811,9.0668,26.058,7.1222,19.125,1.6407,33.041,13.903,23.819,1.381,18.926,2.264,4.7441,2.3282,0.0099678,0.84475,0.11166,53.338,44.159,62.339,54.436,26.837,60.362,21.562,37.932,42.072,46.476,52.567,41.828,19.938,0,0,3.561868057434304,StripperTemperatureDegC,StripperSteamFlowkgperhr,TotalFeedStream4,ComponentD6,ComponentA6,ComponentB6,StripperSteamValve
01-07-2004 11:25,0.22358,3703.5,4464.2,9.4544,26.869,42.569,2710.5,75.261,120.39,0.34358,79.61,48.901,2639.2,25.939,51.75,3106.9,23.725,65.757,235.53,341.72,94.548,77.17,32.445,8.9349,26.893,6.7796,18.634,1.6447,32.963,13.714,24.113,1.1857,18.238,2.2562,4.7208,2.2638,0.013207,0.81116,0.095941,54.293,43.052,63.294,54.272,21.731,60.49,22.364,39.614,34.866,50.584,48.598,40.816,16.335,0,0,2.6341017772849926,ProductSepTempDegC,ComponentG9,StripperLevel,StripperLiquidProductFlowStream11,ComponentC6,ComponentH11, 
1/18/2004 10:26,0.26452,3690.2,4511.1,9.1737,27.438,42.381,2705.6,74.966,120.4,0.35368,79.645,50.707,2633.0,25.647,50.875,3102.4,22.381,65.518,227.15,342.05,94.667,77.19,32.415,8.7903,26.256,6.8056,18.972,1.6889,32.726,13.713,23.97,1.0617,18.717,2.2515,4.8004,2.3815,0.011133,0.83798,0.095457,53.204,44.27,62.082,54.17,25.653,61.745,23.182,42.114,40.181,48.559,46.06,41.202,19.469,0,0,3.0819156453602217,RecycleFlowStream8,ComponentD9,TotalFeedStream4,ProductSepTempDegC,CompressorRecycleValve,DFeedFlowStream2,ComponentH9
01-06-2004 14:09,0.81711,3636.7,4441.6,8.7103,27.041,42.588,2700.2,75.497,120.37,0.3319,80.024,49.966,2628.5,23.895,50.819,3096.1,23.271,67.232,248.69,341.25,94.914,77.178,31.97,8.9819,26.554,6.8231,18.713,1.7108,32.986,13.739,24.073,1.3368,18.268,2.3649,4.8618,2.2683,0.023044,0.82584,0.094103,52.917,43.521,62.061,53.805,80.585,56.71,22.337,39.34,38.0,48.429,53.964,40.387,17.341,0,0,15.333301068821921,AFeedFlowStream1,AFeedStream1,TotalFeedStream4,ComponentF9,TotalFeedFlowStream4,StripperTemperatureDegC,ReactorCoolingWaterOutletTempDegC
01-04-2004 12:05,0.26189,3645.1,4551.1,9.3797,27.004,42.269,2700.1,75.689,120.4,0.3352,80.283,49.684,2628.1,26.492,49.529,3099.0,23.529,66.05,234.5,339.65,94.598,77.267,32.043,8.9954,26.685,6.9101,19.196,1.6563,32.789,13.891,24.042,1.3242,18.74,2.258,4.7662,2.2294,0.0057892,0.85611,0.11421,54.354,44.297,63.36,54.103,25.789,61.426,22.028,40.585,37.171,45.445,48.915,41.379,16.722,1,1,2.2189750032431235,ComponentF11, , , , , , 
01-11-2004 04:21,0.092517,3695.9,4496.4,9.3529,26.841,41.703,2736.4,74.215,120.39,0.15789,79.344,48.574,2669.9,27.19,49.361,3120.1,22.829,68.434,309.8,352.55,94.161,76.903,32.986,8.573,26.525,6.7471,17.632,1.8954,34.591,13.49,23.723,1.1277,17.286,2.5383,4.7493,2.2249,0.022013,0.7051,0.078002,54.291,45.015,63.378,54.58,8.7054,64.829,25.825,18.086,33.902,45.055,68.797,41.799,18.407,0,0,12.424191291207938,PurgeValveStream9,PurgeRateStream9,ComponentF9,ComponentF6,StripperSteamValve,StripperSteamFlowkgperhr,ComponentE11
01-10-2004 21:24,0.0045657,3689.6,4461.7,10.457,27.304,43.344,2702.5,70.432,120.42,0.39757,80.562,49.091,2637.9,24.24,50.607,3072.3,24.558,70.127,360.72,370.9,93.633,79.127,36.239,8.8235,23.248,6.6697,17.536,1.8118,38.647,13.952,18.822,1.0794,16.944,2.4171,5.0937,2.4283,0.022657,0.76421,0.076796,53.939,43.385,63.336,52.998,0.30342,70.136,28.71,44.055,35.425,47.939,85.437,44.021,13.873,0,0,14.487617323137684,ComponentA9,CompressorWorkkW,ComponentA6,ComponentC9,StripperSteamValve,TotalFeedStream4,StripperSteamFlowkgperhr
1/17/2004 23:00,0.0084402,3741.5,4634.2,11.696,26.817,43.854,3000.0,67.627,120.39,0.33154,74.772,49.198,2943.7,23.738,49.52,3338.6,23.542,69.117,436.85,390.1,92.16,76.883,37.709,7.7221,29.091,6.3791,13.15,1.5464,41.907,12.612,26.369,0.7887,11.143,2.0938,3.8224,1.9435,-0.0024054,0.44033,0.061128,51.978,46.239,100.0,100.0,0.0,100.02,-0.039859,0.0,35.739,45.424,-0.49915,-0.064902,-0.0016217,0,0,76.96643737671364,EFeedFlowStream3,ReactorCoolingWaterFlow,DFeedFlowStream2,CompressorRecycleValve,ProdSepPressurekPagauge,ReactorPressurekPagauge,StripperPressurekPagauge
01-07-2004 04:06,0.28778,3688.3,4667.5,9.6021,26.973,42.533,2703.0,75.047,120.41,0.68066,81.185,49.244,2631.8,23.919,50.963,3101.4,22.524,62.565,122.58,342.98,94.414,79.223,32.677,8.9506,27.033,6.9626,18.313,0.96631,32.532,13.688,25.279,1.3275,18.219,1.335,4.9601,2.4064,0.024657,0.82684,0.043252,53.394,43.793,63.41,55.935,28.296,62.516,22.009,80.45,35.875,48.764,23.125,41.974,17.827,0,0,28.149390934233242,ComponentF9,PurgeRateStream9,ComponentF6,PurgeValveStream9,StripperSteamFlowkgperhr,StripperSteamValve,SeparatorCoolingWaterOutletTempDegC
01-08-2004 11:15,0.23401,3667.1,4485.4,9.3273,26.821,42.468,2696.4,75.501,120.38,0.34874,80.044,50.717,2624.1,26.038,50.562,3094.6,23.727,65.909,233.9,341.15,94.588,77.047,31.98,8.8799,26.435,6.9335,18.69,1.6479,32.692,13.838,24.413,1.363,18.575,2.2475,4.9278,2.2843,0.01744,0.85751,0.1031,52.954,43.666,62.87,54.552,22.811,62.07,21.559,41.699,40.209,47.834,48.03,44.367,16.264,0,0,5.754337810612504,ReactorCoolingWaterFlow,ComponentG11, , , , , 
01-03-2004 09:09,0.26934,3631.1,4521.5,9.2754,27.068,42.188,2710.8,74.493,120.42,0.33936,80.319,50.082,2640.1,23.384,49.384,3107.0,22.996,65.439,219.54,341.52,94.728,77.737,32.188,8.8432,26.654,7.0218,18.165,1.6425,32.899,13.702,24.218,1.3373,18.294,2.2081,4.86,2.2034,0.015947,0.84435,0.097802,54.114,42.83,63.438,54.56,26.646,59.622,22.563,41.012,38.342,45.109,44.842,41.495,17.953,1,1,2.690704859978924,ComponentF9,ComponentE6,ComponentH11,ComponentH9,ProdSepUnderflowStream10,SeparatorCoolingWaterOutletTempDegC, 
